committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606144,23,78BE785DCC915832D61,1199603,CCM,CAMPAIGN COMMITTEE,C00608695,C00608695,MIKE JOHNSON FOR LOUISIANA,LA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-12-22 00:00:00,1000.00,H,HOUSE,04,H6LA04138,"JOHNSON, MIKE",MIKE,JOHNSON,,,,LA,LOUISIANA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:55:02.991,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,METAIRIE,70006,CONTRIBUTIONS,,2018,SB,4012420181503167280,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606144,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606144,23,557E497A05C871123B6,1199603,CCM,CAMPAIGN COMMITTEE,C00498345,C00498345,MULLIN FOR CONGRESS,OK,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-12-22 00:00:00,1000.00,H,HOUSE,02,H2OK02083,"MULLIN, MARKWAYNE",MARKWAYNE,MULLIN,,,,OK,OKLAHOMA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:55:16.563,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,MUSKOGEE,74402,CONTRIBUTIONS,,2018,SB,4012420181503167284,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606144,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606145,23,D7A50FDCE86ECDD43FB,1199603,PAC,POLITICAL ACTION COMMITTEE,C00403592,C00403592,NARRAGANSETT BAY PAC,RI,NARRAGANSETT BAY PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-12-07 00:00:00,1000.00,,,,,,,,,,,,,P2017,CONTRIBUTION,PRIMARY,2017,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:54:52.448,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,CRANSTON,02920,CONTRIBUTIONS,,2018,SB,4012420181503167286,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606145,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606145,23,DBC5E12CCA9FB702EDE,1199603,PAC,POLITICAL ACTION COMMITTEE,C00460972,C00460972,OPPORTUNITY & RENEWAL PAC,OR,OPPORTUNITY & RENEWAL PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-12-07 00:00:00,1000.00,,,,,,,,,,,,,P2017,CONTRIBUTION,PRIMARY,2017,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:54:52.448,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,PORTLAND,97293,CONTRIBUTIONS,,2018,SB,4012420181503167288,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606145,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606146,23,6692D64811CC0EE93F9,1199603,PAC,POLITICAL ACTION COMMITTEE,C00347195,C00347195,PRAIRIE POLITICAL ACTION COMMITTEE,IL,PRAIRIE POLITICAL ACTION COMMITTEE,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-12-07 00:00:00,1000.00,,,,,,,,,,,,,P2017,CONTRIBUTION,PRIMARY,2017,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:55:08.235,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,SPRINGFIELD,62705,CONTRIBUTIONS,,2018,SB,4012420181503167294,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606146,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606147,23,905939706ED9626657C,1199603,CCM,CAMPAIGN COMMITTEE,C00467522,C00467522,RANDY HULTGREN FOR CONGRESS,IL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-12-22 00:00:00,1000.00,H,HOUSE,14,H0IL14080,"HULTGREN, RANDALL MARK",RANDALL,HULTGREN,MARK,,,IL,ILLINOIS,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:54:53.527,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,ST CHARLES,601740717,CONTRIBUTIONS,,2018,SB,4012420181503167300,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606147,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606148,23,F6C7396A683CBEEB03D,1199603,PAC,POLITICAL ACTION COMMITTEE,C00296640,C00296640,REPUBLICAN MAJORITY FUND,VA,REPUBLICAN MAJORITY FUND,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-12-20 00:00:00,1000.00,,,,,,,,,,,,,P2017,CONTRIBUTION,PRIMARY,2017,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:55:16.563,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,ALEXANDRIA,22314,CONTRIBUTIONS,,2018,SB,4012420181503167304,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606148,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606148,23,B693AB7D3CF536A7BAE,1199603,PTY,POLITICAL PARTY COMMITTEE,C00014498,C00014498,REPUBLICAN PARTY OF IOWA,IA,REPUBLICAN PARTY OF IOWA,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-12-20 00:00:00,1000.00,,,,,,,,,,,,,P2017,CONTRIBUTION,PRIMARY,2017,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:54:58.806,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,DES MOINES,503095505,CONTRIBUTIONS,,2018,SB,4012420181503167306,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606148,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606149,23,E41A49BBF517B397C74,1199603,CCM,CAMPAIGN COMMITTEE,C00343871,C00343871,SCHIFF FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-12-22 00:00:00,1000.00,H,HOUSE,28,H0CA27085,"SCHIFF, ADAM BENNETT",ADAM,SCHIFF,BENNETT,,,CA,CALIFORNIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:54:55.654,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,LOS ANGELES,90017,CONTRIBUTIONS,,2018,SB,4012420181503167312,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606149,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606149,23,5C98397F4D59EF43593,1199603,CCM,CAMPAIGN COMMITTEE,C00083428,C00083428,SENSENBRENNER COMMITTEE,WI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-12-22 00:00:00,1000.00,H,HOUSE,05,H8WI09050,"SENSENBRENNER, F. JAMES JR.",F. JAMES,SENSENBRENNER,,,JR.,WI,WISCONSIN,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:54:58.807,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,BROOKFIELD,53008,CONTRIBUTIONS,,2018,SB,4012420181503167314,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606149,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606150,23,4D1DB35AAF4FDF10A29,1199603,CCM,CAMPAIGN COMMITTEE,C00287904,C00287904,SHEILA JACKSON LEE COMMITTEE,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-12-22 00:00:00,1000.00,H,HOUSE,18,H4TX18054,"JACKSON LEE, SHEILA",SHEILA,JACKSON LEE,,,,TX,TEXAS,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:54:51.396,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,HOUSTON,77004,CONTRIBUTIONS,,2018,SB,4012420181503167316,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606150,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606150,23,AFA1EFA72E89086476A,1199603,CCM,CAMPAIGN COMMITTEE,C00344473,C00344473,STABENOW FOR US SENATE,MI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-12-07 00:00:00,1000.00,S,SENATE,,S8MI00281,"STABENOW, DEBORAH",DEBORAH,STABENOW,,,,MI,MICHIGAN,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:55:16.563,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,EAST LANSING,48826,CONTRIBUTIONS,,2018,SB,4012420181503167320,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606150,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606152,23,781E5160E574F9AFA1F,1199603,CCM,CAMPAIGN COMMITTEE,C00326801,C00326801,TAMMY BALDWIN FOR SENATE,WI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-12-07 00:00:00,1000.00,S,SENATE,,S2WI00219,"BALDWIN, TAMMY S.",TAMMY,BALDWIN,S.,,,WI,WISCONSIN,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:55:16.563,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,MADISON,53701,CONTRIBUTIONS,,2018,SB,4012420181503167330,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606152,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606154,23,7FC6CE14C94784F1273,1199603,CCM,CAMPAIGN COMMITTEE,C00607101,C00607101,TOM GARRETT FOR CONGRESS,VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-12-22 00:00:00,1000.00,H,HOUSE,05,H6VA05142,"GARRETT, THOMAS A. JR.",THOMAS,GARRETT,A.,,JR.,VA,VIRGINIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:54:56.713,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,RUCKERSVILLE,22968,CONTRIBUTIONS,,2018,SB,4012420181503167342,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606154,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606154,23,615AB20BDDE8C2B4795,1199603,CCM,CAMPAIGN COMMITTEE,C00499392,C00499392,VALADAO FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-12-22 00:00:00,1000.00,H,HOUSE,21,H2CA20094,"VALADAO, DAVID G.",DAVID,VALADAO,G.,,,CA,CALIFORNIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:55:14.459,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,FRESNO,93704,CONTRIBUTIONS,,2018,SB,4012420181503167344,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606154,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606155,23,00E2C099B50238DFEE4,1199603,PAC,POLITICAL ACTION COMMITTEE,C00416743,C00416743,VICTORY NOW PAC,MD,VICTORY NOW PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-12-07 00:00:00,1000.00,,,,,,,,,,,,,P2017,CONTRIBUTION,PRIMARY,2017,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:55:04.023,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,KENSINGTON,20895,CONTRIBUTIONS,,2018,SB,4012420181503167346,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606155,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606155,23,833356BCCDD20E561AD,1199603,CCM,CAMPAIGN COMMITTEE,C00258855,C00258855,VOLUNTEERS FOR SHIMKUS,IL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-12-22 00:00:00,1000.00,H,HOUSE,15,H2IL20042,"SHIMKUS, JOHN M.",JOHN,SHIMKUS,M.,,,IL,ILLINOIS,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:54:44.844,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,COLLINSVILLE,622340661,CONTRIBUTIONS,,2018,SB,4012420181503167348,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606155,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606155,23,6D6152ED7190D783C09,1199603,CCM,CAMPAIGN COMMITTEE,C00468579,C00468579,WALORSKI FOR CONGRESS INC,IN,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-12-22 00:00:00,1000.00,H,HOUSE,02,H0IN02190,"WALORSKI, JACQUELINE",JACQUELINE,WALORSKI,,,,IN,INDIANA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:55:17.585,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,MISHAWAKA,465460954,CONTRIBUTIONS,,2018,SB,4012420181503167350,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606155,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,YE,201801249090606156,23,5D9DEC7CFC5FE295DC9,1199603,CCM,CAMPAIGN COMMITTEE,C00552547,C00552547,ZELDIN FOR CONGRESS,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-12-22 00:00:00,1000.00,H,HOUSE,01,H8NY01148,"ZELDIN, LEE M.",LEE,ZELDIN,M.,,,NY,NEW YORK,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-01-25 01:54:52.449,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4012420181503101804,SHIRLEY,11967,CONTRIBUTIONS,,2018,SB,4012420181503167354,http://docquery.fec.gov/cgi-bin/fecimg/?201801249090606156,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M2,201802169094575485,29,86A4E4654AFD4C52346,1208936,COM,OTHER COMMITTEE,,,DWAYNE BOHAC CAMPAIGN,TX,,,,,NONFEDERAL CONTRIBUTION,,,2018-01-24 00:00:00,1000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-22 01:55:36.449,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4021620181504988638,HOUSTON,77024,OTHER,,2018,SB,4022120181514386879,http://docquery.fec.gov/cgi-bin/fecimg/?201802169094575485,Other Disbursements,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M3,201803199096597275,23,95D204100D3C5C721A2,1214687,CCM,CAMPAIGN COMMITTEE,C00545467,C00545467,HURD FOR CONGRESS,TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2018-02-28 00:00:00,1000.00,H,HOUSE,23,H0TX23086,"HURD, WILLIAM B.",WILLIAM,HURD,B.,,,TX,TEXAS,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-03-20 01:36:30.987,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4031920181518971524,SAN ANTONIO,78245,CONTRIBUTIONS,,2018,SB,4031920181519011973,http://docquery.fec.gov/cgi-bin/fecimg/?201803199096597275,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M3,201803199096597276,23,EC1E13E5C9CE8691502,1214687,CCM,CAMPAIGN COMMITTEE,C00521948,C00521948,RODNEY FOR CONGRESS,IL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2018-02-28 00:00:00,1000.00,H,HOUSE,13,H2IL13120,"DAVIS, RODNEY LEE",RODNEY,DAVIS,LEE,,,IL,ILLINOIS,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-03-20 01:36:37.083,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4031920181518971524,TAYLORVILLE,625680344,CONTRIBUTIONS,,2018,SB,4031920181519011977,http://docquery.fec.gov/cgi-bin/fecimg/?201803199096597276,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M4,201704209052334047,23,307B04683EA2B4263E9,1159260,CCM,CAMPAIGN COMMITTEE,C00494229,C00494229,HELLER FOR SENATE,NV,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-03-21 00:00:00,1000.00,S,SENATE,,S2NV00183,"HELLER, DEAN ARTHUR",DEAN,HELLER,ARTHUR,,,NV,NEVADA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4042020171399992922,LAS VEGAS,89137,CONTRIBUTIONS,,2018,SB,4042020171400026383,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052334047,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2017,M4,201704209052334048,23,D8EEF859B97F6837DEE,1159260,CCM,CAMPAIGN COMMITTEE,C00508804,C00508804,KYRSTEN SINEMA FOR CONGRESS,AZ,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2017-03-21 00:00:00,1000.00,H,HOUSE,09,H2AZ09019,"SINEMA, KYRSTEN",KYRSTEN,SINEMA,,,,AZ,ARIZONA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4042020171399992922,TEMPE,85285,CONTRIBUTIONS,,2018,SB,4042020171400026391,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052334048,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M4,201804209110420227,23,A2B7A95DEED55D7849E,1225929,CCM,CAMPAIGN COMMITTEE,C00401034,C00401034,BRIAN HIGGINS FOR CONGRESS,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2018-03-19 00:00:00,1000.00,H,HOUSE,26,H4NY27076,"HIGGINS, BRIAN M.",BRIAN,HIGGINS,M.,,,NY,NEW YORK,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-26 01:36:48.926,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4042020181526227357,BUFFALO,14220,CONTRIBUTIONS,,2018,SB,4042520181526595353,http://docquery.fec.gov/cgi-bin/fecimg/?201804209110420227,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M4,201804209110420228,23,891C39F1FCC09B90C6B,1225929,CCM,CAMPAIGN COMMITTEE,C00545673,C00545673,BYRNE FOR CONGRESS,AL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2018-03-19 00:00:00,1000.00,H,HOUSE,01,H4AL01123,"BYRNE, BRADLEY ROBERTS",BRADLEY,BYRNE,ROBERTS,,,AL,ALABAMA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-26 01:37:05.37,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4042020181526227357,MOBILE,36652,CONTRIBUTIONS,,2018,SB,4042520181526595359,http://docquery.fec.gov/cgi-bin/fecimg/?201804209110420228,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M4,201804209110420229,23,6F26EC7311221A66208,1225929,CCM,CAMPAIGN COMMITTEE,C00615294,C00615294,CITIZENS FOR JOHN RUTHERFORD,FL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2018-03-13 00:00:00,1000.00,H,HOUSE,04,H6FL04105,"RUTHERFORD, JOHN H.",JOHN,RUTHERFORD,H.,,,FL,FLORIDA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-26 01:36:43.401,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4042020181526227357,JACKSONVILLE,322578210,CONTRIBUTIONS,,2018,SB,4042520181526595365,http://docquery.fec.gov/cgi-bin/fecimg/?201804209110420229,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M4,201804209110420230,23,EE7D550216C9471FBE5,1225929,CCM,CAMPAIGN COMMITTEE,C00554261,C00554261,COMSTOCK FOR CONGRESS,VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2018-03-27 00:00:00,1000.00,H,HOUSE,10,H4VA10089,"COMSTOCK, BARBARA JEAN",BARBARA,COMSTOCK,JEAN,,,VA,VIRGINIA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-26 01:37:07.346,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4042020181526227357,MC LEAN,221010831,CONTRIBUTIONS,,2018,SB,4042520181526595373,http://docquery.fec.gov/cgi-bin/fecimg/?201804209110420230,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M4,201804209110420231,23,938ADACAB65879B644B,1225929,CCM,CAMPAIGN COMMITTEE,C00385773,C00385773,DEBBIE WASSERMAN SCHULTZ FOR CONGRESS,FL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2018-03-19 00:00:00,1000.00,H,HOUSE,23,H4FL20023,"WASSERMAN SCHULTZ, DEBBIE",DEBBIE,WASSERMAN SCHULTZ,,,,FL,FLORIDA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-26 01:36:59.825,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4042020181526227357,WESTON,33326,CONTRIBUTIONS,,2018,SB,4042520181526595377,http://docquery.fec.gov/cgi-bin/fecimg/?201804209110420231,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M4,201804209110420231,23,8ED2A4093DE0139413C,1225929,CCM,CAMPAIGN COMMITTEE,C00311639,C00311639,DIANA DEGETTE FOR CONGRESS,CO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2018-03-19 00:00:00,1000.00,H,HOUSE,01,H6CO01141,"DEGETTE, DIANA L.",DIANA,DEGETTE,L.,,,CO,COLORADO,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-26 01:36:51.691,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4042020181526227357,DENVER,802068337,CONTRIBUTIONS,,2018,SB,4042520181526595381,http://docquery.fec.gov/cgi-bin/fecimg/?201804209110420231,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,2018,M4,201804209110420233,23,756B0E781B839DFAFFB,1225929,CCM,CAMPAIGN COMMITTEE,C00633362,C00633362,"HANDEL FOR CONGRESS, INC.",GA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,2018-03-13 00:00:00,1000.00,H,HOUSE,06,H8GA06286,"HANDEL, KAREN C.",KAREN,HANDEL,C.,,,GA,GEORGIA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-26 01:36:48.926,,,,0.00,,,,011,Political Contributions,,,,,,,F3X,4042020181526227357,ALPHARETTA,30005,CONTRIBUTIONS,,2018,SB,4042520181526595393,http://docquery.fec.gov/cgi-bin/fecimg/?201804209110420233,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
